indicID,indicName,publishTime,periodDate,dataValue,unit,region,dataSource,updateTime
指标代码,指标全称,数据发布时间,数据日期,数据值,单位,地区,数据来源,数据更新时间
M030000012,月_居民消费价格指数(CPI)_环比,2014-04-11 09:30:00,2014-03-31,-0.5,%,中国,国家统计局,2014-05-28 14:40:21
M030000012,月_居民消费价格指数(CPI)_环比,2014-03-09 09:30:00,2014-02-28,0.5,%,中国,国家统计局,2014-05-28 14:40:21
M030000012,月_居民消费价格指数(CPI)_环比,2014-02-14 09:30:00,2014-01-31,1,%,中国,国家统计局,2014-05-28 14:40:21
M030000013,月_居民消费价格指数(CPI)_环比_城市,2015-01-09 09:30:00,2014-12-31,0.35,%,中国,国家统计局,2015-01-09 18:41:51
M030000013,月_居民消费价格指数(CPI)_环比_城市,2014-12-10 09:30:00,2014-11-30,-0.24,%,中国,国家统计局,2014-12-12 10:41:56
M030000013,月_居民消费价格指数(CPI)_环比_城市,2014-11-10 09:30:00,2014-10-31,0.05,%,中国,国家统计局,2014-11-26 11:42:08
M030000013,月_居民消费价格指数(CPI)_环比_城市,2014-10-12 09:30:00,2014-09-30,0.48,%,中国,国家统计局,2014-10-16 14:41:55
M030000013,月_居民消费价格指数(CPI)_环比_城市,2014-09-12 09:30:00,2014-08-31,0.13,%,中国,国家统计局,2014-09-17 14:41:55
M030000013,月_居民消费价格指数(CPI)_环比_城市,2014-08-09 09:30:00,2014-07-31,0.06,%,中国,国家统计局,2014-08-12 14:41:58
M030000013,月_居民消费价格指数(CPI)_环比_城市,2014-07-09 09:30:00,2014-06-30,-0.15,%,中国,国家统计局,2014-08-11 09:39:07
M030000013,月_居民消费价格指数(CPI)_环比_城市,2014-06-10 09:30:00,2014-05-31,0.07,%,中国,国家统计局,2014-06-12 16:40:18
M030000013,月_居民消费价格指数(CPI)_环比_城市,2014-05-09 09:30:00,2014-04-30,-0.3,%,中国,国家统计局,2014-05-30 09:29:58
